workerid,proliferate.condition,correct_answer,prime,probeContent,response,rt,slide_number_in_experiment,target,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.chinese_country_years,subject_information.chinese_family_years,subject_information.chinese_school_work_years_spoken,subject_information.chinese_school_work_years_written,subject_information.comments,subject_information.education,subject_information.gender,subject_information.otherLanguage,subject_information.problems,subject_information.prolific_ID,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
20,condition1,2,謝,社,j,2414,85,社,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,邏,輯,j,1944,86,輯,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,奴,隸,j,1719,87,隸,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,繪,繪,f,1844,88,港,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,個,故,j,1787,89,故,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,掘,區,j,1883,90,區,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,棋,實,j,1749,91,實,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,渡,量,j,1649,92,量,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,讀,邁,j,1857,93,邁,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,婚,迷,j,1697,94,迷,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,峽,峽,f,1904,95,述,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,軸,軸,j,1808,96,階,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,真,實,j,1866,97,實,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,擁,賞,j,1658,98,賞,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,厭,厭,f,1927,99,惡,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,臭,堂,j,1756,100,堂,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,誌,願,j,2087,102,願,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,盪,棍,j,1938,103,棍,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,炸,炸,f,1912,104,查,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,殖,殖,f,2451,105,游,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,宜,宜,f,2354,106,其,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,冰,冷,j,2089,107,冷,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,矚,矚,f,2184,108,數,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,喜,喜,j,1945,109,歡,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,諷,諷,f,2225,110,刺,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,遵,重,j,2271,111,重,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,梓,某,f,3526,112,某,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,輾,輾,f,2637,113,斬,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,倪,倪,f,2042,114,而,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,暗,暗,f,2214,115,因,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,浪,浪,f,2534,116,涼,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,夫,妻,j,1948,117,妻,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,燈,燈,f,1771,118,山,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,漆,漆,f,2051,119,端,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,惶,惶,f,2033,120,帝,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,極,損,j,1778,121,損,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,紐,紐,f,2834,122,醜,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,危,危,f,2108,123,險,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,遲,夕,j,2079,124,夕,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,寫,寫,f,2604,125,字,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,遂,喝,j,1951,126,喝,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,拯,拯,f,1902,127,救,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,槌,槌,f,2137,128,錐,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,糖,糖,f,2094,129,鄰,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,胸,奴,j,2004,130,奴,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,稀,望,j,3092,131,望,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,東,東,f,2083,132,西,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,螺,類,j,1984,133,類,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,攤,南,j,1866,134,南,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,嬰,兒,j,1821,135,兒,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,擒,擒,f,1819,136,獸,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,虐,待,j,1794,137,待,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,億,義,j,1693,138,義,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,垃,圾,j,1726,139,圾,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,緊,張,j,1708,140,張,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,簡,簡,f,1953,141,單,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,檔,檔,f,1879,142,諾,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,陀,他,j,1865,143,他,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,綜,教,j,1727,144,教,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,額,賽,f,2426,145,賽,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,饑,餓,j,1780,146,餓,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,倖,福,j,1720,147,福,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,余,別,j,1876,148,別,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,邦,鎖,j,1653,149,鎖,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,泳,遠,j,1612,150,遠,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,轄,嗨,j,1969,152,嗨,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,湧,湧,f,1971,153,敢,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,儘,量,j,3639,154,量,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,摺,摺,f,2168,155,席,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,財,財,f,2509,156,能,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,濃,田,j,1785,157,田,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,雖,雖,f,2252,158,營,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,秩,秩,f,4425,159,肯,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,妹,妹,f,17429,160,喂,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,附,出,j,1947,161,出,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,傢,人,j,2112,162,人,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,很,很,f,1850,163,車,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,戚,唐,j,2040,164,唐,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,革,命,j,2612,165,命,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,憾,憾,f,2092,166,敢,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,形,形,f,2191,167,再,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,懈,姐,f,1647,168,姐,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,滑,滑,f,2039,169,谷,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,轎,瞧,j,1827,170,瞧,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,企,天,j,1905,171,天,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,板,板,f,2017,172,翻,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,謂,謂,f,2112,173,腸,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,烤,烤,f,2193,174,試,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,棚,棚,f,1901,175,友,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,孩,侵,j,1768,176,侵,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,藥,邀,j,1733,177,邀,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,餵,懼,j,2224,178,懼,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,划,划,f,1912,179,船,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,輸,輸,f,1814,180,贏,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,泥,姑,j,2045,181,姑,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,移,移,f,1812,182,勝,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,孝,孝,f,1977,183,順,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,儒,須,j,2484,184,須,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,銘,字,j,1654,185,字,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,樣,樣,f,2054,186,輕,con,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,畢,畢,f,1828,187,業,sem-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,脆,微,j,1942,188,微,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,2,程,現,j,2006,189,現,phon-sem,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
20,condition1,1,耕,耕,f,2281,190,警,phon-phon,[],36,No,22,36,22,0,,3,Female,普通话 英语,,65a957ec60b511521c781d4c,Chrome,Windows,1080,1920,2.673783333333333,
24,condition1,2,迅,速,j,1971,8,速,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,遵,重,j,1752,9,重,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,松,工,j,1647,10,工,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,邦,邦,f,1575,11,鎖,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,銘,字,j,1615,12,字,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,羨,羨,f,1552,13,慕,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,摺,摺,f,1735,14,席,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,叫,六,j,1576,15,六,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,諷,刺,j,1568,16,刺,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,脆,微,j,1559,17,微,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,仗,仗,f,1664,18,夫,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,遂,遂,f,1815,19,喝,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,倪,而,j,1616,20,而,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,喧,喧,f,1615,21,佈,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,婚,迷,j,1624,22,迷,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,嬰,嬰,f,1711,23,兒,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,懈,懈,f,1625,24,姐,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,板,翻,j,1559,25,翻,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,秩,秩,f,1639,26,肯,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,緊,張,j,1928,27,張,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,村,村,f,1631,28,即,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,胸,胸,f,1663,29,奴,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,儘,量,j,1673,30,量,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,革,革,f,1767,31,命,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,轄,轄,f,1736,32,嗨,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,森,林,j,1656,33,林,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,溶,易,j,1656,34,易,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,誌,願,j,1751,35,願,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,源,因,j,1600,36,因,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,繪,繪,f,1663,37,港,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,燈,燈,f,1952,38,山,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,普,普,f,1696,39,通,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,擅,擅,j,1615,40,廉,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,鏗,鏗,f,1728,41,間,phon-phon,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,梓,梓,f,1968,42,某,con,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,東,西,j,1632,43,西,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,1,湧,湧,f,1768,44,敢,phon-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
24,condition1,2,喜,歡,j,1673,45,歡,sem-sem,[],35,No,27,35,19,1,没有,3,Female,普通话，英文,没有,6652b039261ef03ecb978b4b,Chrome,Windows,1152,2048,3.8863333333333334,
